  000025.65,   68.71759694,       00000042.189,       25.9431874, 83.16091916
  0054.2323,       00037.2078,   0016.6650143,   00096.4025,     000048.2403
  38.80257615,   002.65335069,  97.9761696,    67.17472177, 71.426717
    00000054.688,    00000057.366,  7.371415339,    77.8017088,    00000051.533
 71.76453224,     17.268432,   000016.5019,    41.82525548,       082.79815
     0093.46802,   24.230841,      0008.8137,       94.28699138,  0084.632433
    019.24637759,   24.0123631,      000036.08853, 00083.334104,    58.84087978
    058.9866235,   0022.805,    0052.8186,   94.627875,       0088.4779
   000030.658, 046.22701735, 029.8746249,       013.480535,       00019.701
    015.38718353, 079.9479049,   54.3817999,   71.2815825,     0065.984702
00000018.493,      33.84208121,       00026.31768,  00058.95959,     00009.62693
00090.741,  87.27833,  0029.8388064,    0054.2262954,       00022.7888
    00000090.67,  077.97310735,      00094.028502,  51.47958181,      043.5049
 62.5205528,      054.293852,      00000078.437,  00018.40926,      0000099.8734
 00086.886698,     0063.4839148,  053.2645581,  36.6962032,      0000043.586
  003.095851,     0000056.87,    46.8683116,    022.08907711, 16.9095486
     42.055376,     61.3040811,  26.0150669,     17.05548199,  58.58661944
064.129476,       0066.02937,     0004.9941126, 000095.992,   64.06088059
  0086.714761,    00020.46355,  0026.792,      007.1455,    0036.802
      0000015.874,       0082.6635168,     0000003.2384, 19.126081, 0000070.706
      038.80221,    0000097.301,      0034.0303,    3.341370445,     0076.06737
023.7970144, 099.771879,      8.93457524,     76.39463407, 0000095.753
     0096.02805,    70.645001,       000078.305,    012.44541,  0066.42239
   029.5511837,      090.947973,    00076.55398,    25.7907265,    4.4631607
  000052.2732,   001.0956304,  19.752779, 0059.91462, 0074.84481
    00022.52099,      43.040995,       0002.764652, 00095.240441,   0082.56891
 59.88243,     75.3527234,    96.71069624,      094.55267,    19.61591
  00039.1646,      0000039.8538,       00081.586,       000014.2096, 000035.0576
   000068.9256,  9.64482791,   00073.3522,    00000028.108,     00066.653255
     000001.5442,  053.42024854,  00000064.262,       97.62670829,       0000089.247
00049.264,    0003.5933259, 0068.569668,   0060.475,       55.221947
   014.108154, 000022.631,    18.09939436,    29.1644748,     092.50425261
   00054.988552,    074.598383,   0057.914937,   000099.4658, 00000079.435
   0000057.5497,       73.51321975,      00052.232,       0093.4217,  086.32989
     031.66538,     000027.523,    17.18488,    006.382031,       00006.4586
      62.71475372,  005.2285559,    000038.0351,     017.397676,     36.273096
    32.46758019, 000050.494,       11.86379132, 33.575167,       04.38026
 94.40043,  90.37200762,  03.696260925,    034.06286,  00088.74183
    0034.919,      37.090138,    0023.365,  0007.417371,    0019.21035
   00043.12711,  034.978665,    00019.648323,      044.50965736,       091.92974
      000096.3496,     62.51644646,    000045.85882,       35.327237,    000016.091
     027.90865,       46.4756323,  0013.565, 93.3915253,   0077.180396
0057.27804,      0000086.5168,  069.4346071,  00030.1666,  01.319955464
000067.22271,     39.17385,    18.86598632,     38.8876297,       28.2507267
 0000081.0283, 000095.191,    032.7722,    91.4055118,      001.5396
 00029.98844, 041.313035,   059.0633267,       076.911268,  00035.969084
   00000043.698,   035.67977,     80.03132995,  7.6697156,      12.43079344
  0000052.2033,      007.5612,      015.935235,       68.88325618,       019.9891
   0043.062,     0085.7903431,   000085.87212, 31.1947181,   00011.315
000027.9227,      66.4835795,     075.4522,  000071.22198,  000088.89705
000051.4526,   032.3409665,  000035.83259,  0028.020338,      00000061.669
  076.5442032, 00000063.489,  78.82766586,     56.07127288,       062.7423009
 00067.19859,  19.0907554,  0000018.9809, 022.020573,    65.5629487
 37.3246669,    57.1592116, 005.79629,       0000046.313,     00000059.013
     39.9539162,      0020.449,      38.8916171,       00067.1273,    063.5253082
   40.5994409, 024.9169178,  0058.41277,      89.460169,    000065.69437
 000062.51121,      30.366475,  00000058.406,  000035.3054,    70.505797
    0038.705,    027.8720079,    000084.14945,      083.051888,    53.07389095
    99.20260995,      000071.646,    000047.9548,      0067.63022,      0.104694554
      0000055.147,     59.2902656,      061.09446446,   070.5616,   81.38065728
     00.87531,  51.8961302, 95.28805,       00053.23658,      095.69554979
   031.0475722,     055.040074,   047.3445,     18.7499196,       000063.2227
    00028.522426,     05.93750883,       89.61258335,   075.81276,      22.1045767
 000024.8438,  0096.6336, 009.5471,   00083.4495,    00060.518352
     50.2011579, 75.713768,     00014.94653,    00098.008477,    012.4617335
      00055.0498, 0.2097690453, 038.57763128,    055.3549043,      000055.964
 016.93137683,    047.46192,  00088.152,   075.2215, 014.2661
 0093.2629,     00000088.892,     036.3148583, 0061.7140796,      00097.3676
  35.74565,  90.947528, 73.72071303,    86.06287643,   0.6459562583
  034.72860304,    00069.57803, 65.0159427,      00006.1293,      76.857265
 0042.3153,   059.22569195,     0000093.0053,     000026.878, 22.20613967
    0000069.744,       22.00784, 3.51052363,      058.9127579,   0091.7646
 2.6954732,   00041.682,  00059.88719,     021.8907028, 013.905784
     8.82880558, 080.42664, 023.414458,   000015.82,      83.816066
  70.62853954,  0000010.379,  030.75437,       00015.314,      18.7025186
    0000032.181,      00073.1883,   000042.774,   3.8389912,      0085.3459293
    00.976807793,  000024.2459,    5.161537835, 00009.62264,      0018.1338
 00038.90805,  50.562184,     00000011.786,  84.22917,      84.17449539
038.95776223,       79.0731021, 0000013.1681,      00078.611,  009.072069
      00084.63029,      37.0390485,     00040.0711,   021.645783,    000053.9496
 0001.2062,   75.5048858,      098.20395446,   00055.837365,      68.733572
    82.3667237,    050.22124,    00077.339079,  021.0425284,    30.5337724
0000068.4487,       000080.6832,  0047.6708,   0000015.5389,      60.27350297
11.1445917,    00050.0109,   000067.02379,     0076.248,  23.2461379
     78.94916,  00020.171244,  0016.55664, 60.0153298,      000.2948902
  87.583451,      00000092.446,   00041.7158,     00079.59318, 0000017.956
     0085.4877563,      00029.4962,     011.60384183, 00000053.532, 69.68050796
 000066.94747,     064.7148904, 099.675959, 0065.0509,   0000098.7562
   0038.88083, 095.312946,       0027.04811,    000081.3561,       021.8504
001.00230013, 000078.591,       000035.131,   66.1761812,     073.1857905
  053.544314,   0022.958,      00002.630085,  39.4201251,     000030.1761
    00070.9663,      030.6039609,     00034.141103,   039.00997, 024.6672
    000026.17759,  47.41837198,     000039.3161,  79.671412,   29.49762423
000069.887, 0063.22662,     0027.57688,  0000000062.8,       000062.119
   000044.344, 0000074.9406,       0032.5455377,     34.589855,      99.688666
  00000014.948,  72.3303865,      000081.364, 0046.885933,  079.4324
  88.8872963, 086.6254,    0047.103175,   00025.6842,    75.83596525
      13.55090654,   0086.9882,  00000085.186,  00057.769,       52.56095981
0000082.8308,    0040.974, 000.84624248,       0.70411947,     000032.472
 00000034.462,     0000054.0081,   0000048.763,   0000020.8477, 043.33490415
